UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
1905030,01,2,1,1,1,1,1,1,4,1,,880,04914,196,U,1,3,19
1905030,02,3,1,1,1,1,1,1,2,1,,880,04914,196,U,1,3,19
1905030,03,3,1,1,1,1,1,1,2,1,,880,04914,196,U,1,3,19
1905030,04,2,1,1,1,1,1,1,2,1,,880,04914,196,U,1,3,19
1905030,05,3,1,1,1,1,1,1,2,1,,880,04914,196,U,1,3,19
1905094,01,3,1,1,1,1,1,1,2,1,,1042,04915,197,U,1,4,19
1905094,04,3,1,1,1,1,1,2,5,1,,1042,04915,197,U,1,4,19
1905094,05,3,1,1,1,1,1,1,4,1,,1042,04915,197,U,1,4,19
1905168,01,3,1,1,1,1,2,2,2,1,,916,04916,196,U,1,3,19
1905168,02,2,1,1,1,1,1,1,4,1,,916,04916,196,U,1,3,19
1905168,03,3,2,1,1,1,1,2,4,1,,916,04916,196,U,1,3,19
1905168,04,3,1,1,1,1,1,1,2,1,,916,04916,196,U,1,3,19
1905168,05,3,1,1,1,1,1,2,3,1,,916,04916,196,U,1,3,19
1905217,01,3,1,1,1,1,1,1,3,1,,853,04917,196,U,1,3,19
1905217,02,3,1,1,1,1,1,1,4,1,,853,04917,196,U,1,3,19
1905217,03,3,1,1,1,1,1,1,4,1,,853,04917,196,U,1,3,19
1905217,05,3,1,1,1,1,1,2,1,1,,853,04917,196,U,1,3,19
1905236,01,2,2,1,1,1,2,2,5,1,,654,04918,196,U,1,3,19
1905236,02,3,1,1,1,1,1,1,4,1,,654,04918,196,U,1,3,19
1905236,04,2,1,1,1,1,1,1,7,1,,654,04918,196,U,1,3,19
1905236,05,2,1,1,1,1,1,2,7,1,,654,04918,196,U,1,3,19
1905277,01,3,1,1,1,1,1,1,3,1,,1050,04919,197,U,1,4,19
1905277,02,3,1,1,1,1,1,1,3,1,,1050,04919,197,U,1,4,19
1905277,04,2,1,1,1,1,1,1,2,1,,1050,04919,197,U,1,4,19
1905277,05,3,1,1,1,1,1,1,2,1,,1050,04919,197,U,1,4,19
1905290,02,2,1,1,1,1,1,2,2,1,,936,04920,196,U,1,3,19
1905290,03,3,1,1,1,1,1,1,2,1,,936,04920,196,U,1,3,19
1905290,05,2,1,1,1,1,1,1,7,1,,936,04920,196,U,1,3,19
1905323,01,3,1,1,1,1,1,1,2,1,,562,04921,196,U,1,3,19
1905323,02,2,1,1,1,1,2,2,1,1,,562,04921,196,U,1,3,19
1905323,03,3,1,1,1,2,2,2,1,1,,562,04921,196,U,1,3,19
1905323,04,3,1,1,1,1,1,1,3,1,,562,04921,196,U,1,3,19
1905323,05,2,1,1,1,1,2,2,1,1,,562,04921,196,U,1,3,19
1905332,01,3,1,1,1,1,1,1,2,1,,1097,04922,197,U,1,4,19
1905332,02,3,1,1,1,1,1,1,2,1,,1097,04922,197,U,1,4,19
1905332,03,3,1,1,1,1,1,1,4,1,,1097,04922,197,U,1,4,19
1905332,04,3,1,1,1,1,1,1,1,1,,1097,04922,197,U,1,4,19
1905332,05,3,1,1,1,1,1,2,1,1,,1097,04922,197,U,1,4,19
1905336,01,3,1,1,1,1,1,1,4,1,,983,04923,197,U,1,4,19
1905336,04,3,1,1,1,1,1,1,5,1,,983,04923,197,U,1,4,19
1905336,05,3,1,1,1,1,1,1,1,1,,983,04923,197,U,1,4,19
1905500,01,2,1,1,1,1,1,2,4,1,,677,04924,195,U,1,2,19
1905500,02,2,1,1,1,1,1,1,2,1,,677,04924,195,U,1,2,19
1905500,03,2,1,1,1,1,1,1,2,1,,677,04924,195,U,1,2,19
1905500,04,2,1,1,1,1,1,1,4,1,,677,04924,195,U,1,2,19
1905500,05,3,1,1,1,1,1,1,1,1,,677,04924,195,U,1,2,19
1905548,01,3,1,1,1,1,1,1,5,1,,781,04925,195,U,1,2,19
1905548,04,3,1,1,1,1,2,2,1,1,,781,04925,195,U,1,2,19
1905555,01,3,1,1,1,1,1,1,2,1,,775,04926,195,U,1,2,19
1905555,02,3,1,1,1,1,1,1,3,1,,775,04926,195,U,1,2,19
1905555,03,3,1,1,1,1,1,1,10,1,,775,04926,195,U,1,2,19
1905555,04,2,1,1,1,1,1,2,7,1,,775,04926,195,U,1,2,19
1905555,05,3,1,1,1,1,1,2,1,1,,775,04926,195,U,1,2,19
1905557,01,3,1,1,1,1,1,1,4,1,,847,04927,195,U,1,2,19
1905557,02,2,1,1,1,1,1,1,7,1,,847,04927,195,U,1,2,19
1905557,03,3,1,1,1,1,1,1,3,1,,847,04927,195,U,1,2,19
1905557,04,3,1,1,1,1,1,1,1,1,,847,04927,195,U,1,2,19
1905557,05,3,1,1,1,1,1,1,5,1,,847,04927,195,U,1,2,19
1905573,01,3,1,1,1,1,1,1,1,1,,992,04928,197,U,1,4,19
1905573,04,3,1,1,1,1,1,1,3,1,,992,04928,197,U,1,4,19
1905573,05,2,1,1,1,1,1,1,2,1,,992,04928,197,U,1,4,19
1905638,01,3,1,1,1,2,2,2,3,1,,684,04930,195,U,1,2,19
1905638,02,3,1,1,1,1,1,2,2,1,,684,04930,195,U,1,2,19
1905638,03,3,1,1,1,1,1,2,6,1,,684,04930,195,U,1,2,19
1905638,04,3,1,1,1,1,1,1,3,1,,684,04930,195,U,1,2,19
1905639,01,2,1,1,1,2,2,1,4,1,,726,04931,196,U,1,3,19
1905639,02,3,1,1,1,1,1,2,2,1,,726,04931,196,U,1,3,19
1905639,04,3,1,1,1,1,1,1,4,1,,726,04931,196,U,1,3,19
1905639,05,2,1,1,1,1,2,2,3,1,,726,04931,196,U,1,3,19
1905696,02,3,1,1,1,1,1,1,11,1,,884,04932,195,U,1,2,19
1905696,03,3,1,1,1,1,1,2,7,2,2,884,04932,195,U,1,2,19
1905696,04,2,1,1,1,1,2,1,3,1,,884,04932,195,U,1,2,19
1905696,05,2,1,1,1,1,1,1,3,1,,884,04932,195,U,1,2,19
1905726,01,2,1,1,1,1,1,2,2,1,,869,04933,196,U,1,3,19
1905726,02,3,1,1,1,1,1,2,1,1,,869,04933,196,U,1,3,19
1905726,03,3,1,1,1,1,1,1,4,1,,869,04933,196,U,1,3,19
1905726,04,3,1,1,1,1,2,2,3,1,,869,04933,196,U,1,3,19
1905726,05,2,1,1,1,1,1,1,3,1,,869,04933,196,U,1,3,19
1905775,01,3,1,1,1,1,1,1,4,1,,825,04934,197,U,1,4,19
1905775,04,3,1,1,1,1,1,1,2,1,,825,04934,197,U,1,4,19
1905775,05,3,1,1,1,1,1,2,1,1,,825,04934,197,U,1,4,19
1905930,02,3,1,1,1,1,1,1,4,1,,1076,04935,197,U,1,4,19
1905930,03,3,1,1,1,1,1,1,2,1,,1076,04935,197,U,1,4,19
1905930,04,3,1,1,1,1,1,1,6,1,,1076,04935,197,U,1,4,19
1905930,05,3,1,1,1,1,1,2,2,1,,1076,04935,197,U,1,4,19
1906081,01,3,1,1,1,1,1,1,2,1,,661,04936,197,U,1,4,19
1906081,02,3,1,1,1,1,1,1,4,1,,661,04936,197,U,1,4,19
1906081,03,3,1,1,1,1,1,1,3,1,,661,04936,197,U,1,4,19
1906081,04,3,1,1,1,1,2,1,1,1,,661,04936,197,U,1,4,19
1906081,05,3,1,1,1,1,1,1,2,1,,661,04936,197,U,1,4,19
1906087,01,2,1,1,1,1,1,2,3,1,,946,04937,196,U,1,3,19
1906087,03,3,1,1,1,1,1,1,1,1,,946,04937,196,U,1,3,19
1906087,04,3,1,1,1,1,1,1,1,1,,946,04937,196,U,1,3,19
1906087,05,3,1,1,1,1,1,1,1,1,,946,04937,196,U,1,3,19
1906093,01,3,1,1,1,1,1,1,1,1,,1056,04938,197,U,1,4,19
1906093,03,3,1,1,1,1,1,1,3,1,,1056,04938,197,U,1,4,19
1906093,05,3,1,1,1,1,1,1,1,1,,1056,04938,197,U,1,4,19
1906112,01,3,1,1,1,1,1,2,1,1,,1042,04939,197,U,1,4,19
1906112,02,3,1,1,1,1,1,2,2,1,,1042,04939,197,U,1,4,19
1906112,03,3,1,1,1,1,1,1,3,1,,1042,04939,197,U,1,4,19
1906112,04,3,1,1,1,1,1,1,2,1,,1042,04939,197,U,1,4,19
1906112,05,3,1,1,1,1,1,1,8,1,,1042,04939,197,U,1,4,19
1906143,01,3,1,1,1,1,1,1,6,1,,1006,04940,197,U,1,4,19
1906143,02,3,1,1,1,1,1,2,5,1,,1006,04940,197,U,1,4,19
1906143,04,3,1,1,1,1,1,2,3,1,,1006,04940,197,U,1,4,19
1906148,01,3,1,1,1,1,2,2,3,1,,842,04941,196,U,1,3,19
1906148,02,3,1,1,1,1,1,2,1,1,,842,04941,196,U,1,3,19
1906148,03,3,1,1,1,1,1,2,4,1,,842,04941,196,U,1,3,19
1906148,04,3,1,1,1,2,2,2,5,1,,842,04941,196,U,1,3,19
1906192,01,3,1,1,1,1,1,1,6,1,,1026,04942,197,U,1,4,19
1906192,02,3,1,1,1,1,2,1,2,1,,1026,04942,197,U,1,4,19
1906192,04,2,1,1,1,1,1,1,4,1,,1026,04942,197,U,1,4,19
1906192,05,3,1,1,1,1,1,1,2,1,,1026,04942,197,U,1,4,19
1906228,01,2,1,1,1,1,1,1,6,1,,1144,04943,196,U,1,3,19
1906228,02,1,1,1,1,1,1,2,6,1,,1144,04943,196,U,1,3,19
1906228,03,3,1,1,1,1,1,1,3,1,,1144,04943,196,U,1,3,19
1906228,04,3,1,1,1,1,1,1,3,1,,1144,04943,196,U,1,3,19
1906228,05,2,1,1,1,2,2,2,1,1,,1144,04943,196,U,1,3,19
1906266,01,3,1,1,1,1,1,1,1,1,,1179,04944,197,U,1,4,19
1906266,02,3,1,1,1,1,1,1,4,1,,1179,04944,197,U,1,4,19
1906266,03,2,1,1,1,1,1,1,4,1,,1179,04944,197,U,1,4,19
1906266,04,2,1,1,1,1,1,1,2,1,,1179,04944,197,U,1,4,19
1906272,01,3,1,1,1,1,1,1,4,1,,1442,04945,197,U,1,4,19
1906272,02,3,1,1,1,1,1,1,4,1,,1442,04945,197,U,1,4,19
1906272,03,3,1,1,1,1,1,1,1,1,,1442,04945,197,U,1,4,19
1906272,05,3,1,1,1,1,1,1,4,1,,1442,04945,197,U,1,4,19
1906323,01,2,1,1,1,1,1,2,4,1,,767,04946,195,U,1,2,19
1906323,02,2,1,1,1,1,1,1,5,1,,767,04946,195,U,1,2,19
1906323,03,2,1,1,1,1,2,2,2,1,,767,04946,195,U,1,2,19
1906323,04,2,1,1,1,1,1,2,2,1,,767,04946,195,U,1,2,19
1906323,05,2,5,1,1,1,1,2,2,1,,767,04946,195,U,1,2,19
1906335,01,2,1,1,1,1,1,2,2,1,,738,04947,195,U,1,2,19
1906335,02,2,1,1,1,1,1,1,5,1,,738,04947,195,U,1,2,19
1906335,04,2,1,1,1,1,1,1,7,1,,738,04947,195,U,1,2,19
1906335,05,2,1,1,1,1,1,1,2,1,,738,04947,195,U,1,2,19
1906398,02,3,1,1,1,1,1,2,5,1,,819,04948,196,U,1,3,19
1906398,03,3,1,1,1,1,1,2,4,1,,819,04948,196,U,1,3,19
1906398,04,3,1,1,1,1,1,1,9,1,,819,04948,196,U,1,3,19
1906398,05,2,1,1,1,1,1,2,6,1,,819,04948,196,U,1,3,19
1906631,01,2,1,1,1,1,2,2,2,1,,863,04949,195,U,1,2,19
1906631,02,2,1,1,1,1,1,2,1,1,,863,04949,195,U,1,2,19
1906631,03,3,1,1,1,1,2,2,3,1,,863,04949,195,U,1,2,19
1906631,04,2,1,1,1,2,2,2,4,1,,863,04949,195,U,1,2,19
1906631,05,3,1,1,1,1,1,1,5,1,,863,04949,195,U,1,2,19
1906736,01,3,1,1,1,1,1,1,1,1,,877,04950,196,U,1,3,19
1906736,02,3,1,1,1,1,1,1,5,1,,877,04950,196,U,1,3,19
1906736,03,3,1,1,1,1,1,1,2,1,,877,04950,196,U,1,3,19
1906736,04,3,1,1,1,1,1,1,8,1,,877,04950,196,U,1,3,19
1906736,05,2,1,1,1,1,1,2,2,1,,877,04950,196,U,1,3,19
1906771,01,3,1,1,1,1,1,1,2,1,,895,04951,196,U,1,3,19
1906771,02,2,1,1,1,1,1,2,2,1,,895,04951,196,U,1,3,19
1906771,03,2,1,1,1,1,1,2,2,1,,895,04951,196,U,1,3,19
1906771,04,3,1,1,1,1,1,2,1,1,,895,04951,196,U,1,3,19
1906771,05,3,1,1,1,1,1,2,1,1,,895,04951,196,U,1,3,19
1906778,01,3,1,1,1,1,1,1,1,1,,902,04952,196,U,1,3,19
1906778,02,2,1,1,1,2,1,2,3,1,,902,04952,196,U,1,3,19
1906778,03,3,1,1,1,1,1,2,4,1,,902,04952,196,U,1,3,19
1906778,04,2,1,1,1,1,1,1,2,1,,902,04952,196,U,1,3,19
1906778,05,3,1,1,1,1,1,1,4,1,,902,04952,196,U,1,3,19
1906789,01,3,1,1,1,1,1,2,4,1,,902,04953,196,U,1,3,19
1906789,02,3,1,1,1,1,1,2,6,1,,902,04953,196,U,1,3,19
1906789,03,3,1,1,1,1,1,1,6,1,,902,04953,196,U,1,3,19
1906789,04,2,1,1,1,1,1,2,5,1,,902,04953,196,U,1,3,19
1906789,05,3,1,1,1,1,1,1,3,1,,902,04953,196,U,1,3,19
1906877,01,3,1,1,1,1,1,1,4,1,,724,04954,195,U,1,2,19
1906877,02,2,1,1,1,1,1,1,4,1,,724,04954,195,U,1,2,19
1906877,03,2,1,1,1,1,1,2,4,1,,724,04954,195,U,1,2,19
1906877,04,2,1,1,1,1,1,2,2,1,,724,04954,195,U,1,2,19
1906877,05,2,1,1,1,1,1,1,6,1,,724,04954,195,U,1,2,19
1906999,02,3,1,1,1,1,1,1,3,1,,1058,04955,197,U,1,4,19
1906999,03,3,1,1,1,1,1,1,5,1,,1058,04955,197,U,1,4,19
1906999,04,3,1,1,1,1,1,1,2,1,,1058,04955,197,U,1,4,19
1907019,01,3,1,1,1,1,1,1,3,1,,1076,04956,197,U,1,4,19
1907019,02,3,1,1,1,1,1,1,3,1,,1076,04956,197,U,1,4,19
1907019,04,3,1,1,1,1,1,1,4,1,,1076,04956,197,U,1,4,19
1907109,01,2,1,1,1,1,1,2,2,1,,857,04957,196,U,1,3,19
1907109,02,2,1,1,1,1,1,1,3,1,,857,04957,196,U,1,3,19
1907109,03,2,1,1,1,1,2,2,5,1,,857,04957,196,U,1,3,19
1907109,04,2,1,1,1,1,1,2,6,1,,857,04957,196,U,1,3,19
1907109,05,3,1,1,1,1,1,1,2,1,,857,04957,196,U,1,3,19
1907164,01,3,1,1,1,1,1,1,4,1,,1038,04958,197,U,1,4,19
1907164,02,3,1,1,1,1,1,1,3,1,,1038,04958,197,U,1,4,19
1907164,03,3,1,1,1,1,1,1,3,1,,1038,04958,197,U,1,4,19
1907164,04,3,1,1,1,1,1,1,3,1,,1038,04958,197,U,1,4,19
1907164,05,3,1,1,1,1,2,1,5,1,,1038,04958,197,U,1,4,19
1907298,01,3,1,1,1,1,1,1,4,1,,799,04959,195,U,1,2,19
1907298,02,2,1,1,1,1,1,1,7,1,,799,04959,195,U,1,2,19
1907298,03,2,1,1,1,1,1,1,4,1,,799,04959,195,U,1,2,19
1907298,05,2,1,1,1,1,1,1,8,1,,799,04959,195,U,1,2,19
1907442,01,2,1,1,1,1,1,2,3,1,,877,04960,196,U,1,3,19
1907442,02,2,1,1,1,1,1,1,3,1,,877,04960,196,U,1,3,19
1907442,03,2,1,1,1,1,1,2,4,1,,877,04960,196,U,1,3,19
1907442,04,3,1,1,1,1,1,1,4,1,,877,04960,196,U,1,3,19
1907442,05,3,1,1,1,1,1,2,3,1,,877,04960,196,U,1,3,19
1907445,01,2,1,1,1,1,1,2,4,1,,804,04961,195,U,1,2,19
1907445,02,2,1,1,1,1,1,1,5,1,,804,04961,195,U,1,2,19
1907445,03,3,1,1,1,1,2,2,3,1,,804,04961,195,U,1,2,19
1907445,04,3,1,1,1,1,1,2,4,1,,804,04961,195,U,1,2,19
1907445,05,3,1,1,1,1,1,1,6,1,,804,04961,195,U,1,2,19
1907449,01,2,1,1,1,1,1,2,1,1,,880,04962,195,U,1,2,19
1907449,03,2,1,1,1,1,1,2,1,1,,880,04962,195,U,1,2,19
1907449,04,2,1,1,1,1,1,1,4,1,,880,04962,195,U,1,2,19
1907449,05,2,1,1,1,1,1,1,3,1,,880,04962,195,U,1,2,19
1907487,03,3,1,1,1,1,1,1,2,1,,699,04963,195,U,1,2,19
1907487,04,3,1,1,1,1,1,1,3,1,,699,04963,195,U,1,2,19
1907487,05,2,1,1,1,1,1,2,1,1,,699,04963,195,U,1,2,19
1907571,01,2,1,1,1,1,1,1,4,1,,708,04964,195,U,1,2,19
1907571,02,2,1,1,1,1,1,2,5,1,,708,04964,195,U,1,2,19
1907571,03,2,1,1,1,1,1,2,3,1,,708,04964,195,U,1,2,19
1907571,04,2,1,1,1,1,1,1,8,1,,708,04964,195,U,1,2,19
1907571,05,2,1,1,1,1,1,2,3,1,,708,04964,195,U,1,2,19
1907581,01,3,1,1,1,1,1,1,6,1,,946,04965,197,U,1,4,19
1907581,02,3,1,1,1,1,1,1,4,1,,946,04965,197,U,1,4,19
1907581,04,3,1,1,1,1,1,1,6,1,,946,04965,197,U,1,4,19
1907581,05,3,1,1,1,1,1,1,3,1,,946,04965,197,U,1,4,19
1907738,01,2,1,1,1,1,1,2,6,1,,774,04966,195,U,1,2,19
1907738,02,2,1,1,1,1,1,1,2,1,,774,04966,195,U,1,2,19
1907738,03,2,1,1,1,1,1,2,2,1,,774,04966,195,U,1,2,19
1907738,04,2,1,1,1,1,2,2,2,1,,774,04966,195,U,1,2,19
1907738,05,2,2,2,1,2,2,2,6,1,,774,04966,195,U,1,2,19
1907750,01,2,1,2,1,1,1,1,6,1,,1395,04967,194,U,1,1,19
1907750,02,3,1,1,1,1,1,1,4,1,,1395,04967,194,U,1,1,19
1907750,03,3,1,1,1,1,1,2,6,1,,1395,04967,194,U,1,1,19
1907750,04,2,2,2,1,2,2,2,1,1,,1395,04967,194,U,1,1,19
1907750,05,2,1,2,1,1,1,2,4,1,,1395,04967,194,U,1,1,19
1907752,01,2,1,1,2,1,2,2,1,1,,882,04968,195,U,1,2,19
1907752,02,3,1,1,1,1,1,2,5,1,,882,04968,195,U,1,2,19
1907752,03,3,1,1,1,1,1,1,3,1,,882,04968,195,U,1,2,19
1907752,04,2,1,1,1,1,1,2,2,1,,882,04968,195,U,1,2,19
1907753,01,2,1,1,1,1,1,2,6,1,,1797,04969,195,U,1,2,19
1907753,02,2,1,1,1,1,2,2,3,1,,1797,04969,195,U,1,2,19
1907753,03,3,1,1,1,1,1,2,3,1,,1797,04969,195,U,1,2,19
1907753,04,3,1,1,1,1,1,1,4,1,,1797,04969,195,U,1,2,19
1907753,05,1,4,2,2,1,1,1,3,1,,1797,04969,195,U,1,2,19
1907766,01,2,1,1,1,1,1,2,7,1,,869,04970,195,U,1,2,19
1907766,02,3,1,1,1,1,1,1,5,1,,869,04970,195,U,1,2,19
1907766,03,2,1,1,1,1,1,2,3,1,,869,04970,195,U,1,2,19
1907766,04,2,1,1,1,1,1,2,3,1,,869,04970,195,U,1,2,19
1907766,05,3,1,1,1,1,1,2,7,1,,869,04970,195,U,1,2,19
1907769,01,3,1,1,1,1,2,2,2,1,,788,04971,195,U,1,2,19
1907769,02,2,1,1,1,1,1,2,3,1,,788,04971,195,U,1,2,19
1907769,03,2,1,1,1,1,1,1,3,1,,788,04971,195,U,1,2,19
1907769,04,1,1,1,1,1,1,1,2,1,,788,04971,195,U,1,2,19
1907769,05,2,1,1,1,1,1,2,5,1,,788,04971,195,U,1,2,19
1907794,01,2,1,1,1,1,1,2,2,1,,954,04972,195,U,1,2,19
1907794,02,2,1,1,1,1,1,1,5,1,,954,04972,195,U,1,2,19
1907794,03,2,1,1,1,1,1,2,5,1,,954,04972,195,U,1,2,19
1907794,04,3,1,1,1,1,1,1,13,1,,954,04972,195,U,1,2,19
1907794,05,2,1,1,1,1,2,1,4,1,,954,04972,195,U,1,2,19
1907797,01,3,1,1,1,1,1,2,4,1,,737,04973,195,U,1,2,19
1907797,02,3,1,1,1,1,1,2,4,1,,737,04973,195,U,1,2,19
1907797,03,3,1,1,1,1,1,2,6,1,,737,04973,195,U,1,2,19
1907797,04,3,1,1,1,1,1,1,3,1,,737,04973,195,U,1,2,19
1907797,05,2,1,1,1,1,2,1,3,1,,737,04973,195,U,1,2,19
1907807,01,3,1,1,1,1,1,2,3,1,,793,04974,195,U,1,2,19
1907807,03,3,1,1,1,1,1,1,5,1,,793,04974,195,U,1,2,19
1907807,04,2,1,1,1,1,1,1,5,1,,793,04974,195,U,1,2,19
1907831,01,3,1,1,1,1,1,1,3,1,,1570,04975,197,U,1,4,19
1907831,03,3,1,1,1,1,1,1,4,1,,1570,04975,197,U,1,4,19
1907831,04,3,1,1,1,1,1,1,1,1,,1570,04975,197,U,1,4,19
1907831,05,3,1,1,1,1,1,1,2,1,,1570,04975,197,U,1,4,19
1907937,01,3,1,1,1,1,1,1,4,1,,715,04976,196,U,1,3,19
1907937,02,3,1,1,1,1,1,2,4,1,,715,04976,196,U,1,3,19
1907937,03,3,1,1,1,1,1,1,5,1,,715,04976,196,U,1,3,19
1907937,04,3,1,1,1,1,1,1,2,1,,715,04976,196,U,1,3,19
1907937,05,3,1,1,1,1,1,1,3,1,,715,04976,196,U,1,3,19
1907989,01,3,1,1,1,1,1,1,3,1,,1122,04977,197,U,1,4,19
1907989,02,3,1,1,1,1,1,1,2,1,,1122,04977,197,U,1,4,19
1907989,04,3,1,1,1,1,1,1,1,1,,1122,04977,197,U,1,4,19
1908005,01,3,1,1,1,1,1,1,4,1,,870,04978,196,U,1,3,19
1908005,02,3,1,1,1,1,1,1,3,1,,870,04978,196,U,1,3,19
1908005,03,3,1,1,1,1,1,1,3,1,,870,04978,196,U,1,3,19
1908005,04,3,1,1,1,1,1,2,2,1,,870,04978,196,U,1,3,19
1908005,05,3,1,1,1,1,1,1,3,1,,870,04978,196,U,1,3,19
1908006,01,3,1,1,1,1,1,1,2,1,,918,04979,196,U,1,3,19
1908006,02,3,1,1,1,1,1,1,4,1,,918,04979,196,U,1,3,19
1908006,03,3,1,1,1,1,1,1,4,1,,918,04979,196,U,1,3,19
1908006,04,3,1,1,1,1,1,1,5,1,,918,04979,196,U,1,3,19
1908006,05,3,1,1,1,2,1,2,2,1,,918,04979,196,U,1,3,19
1908028,01,3,1,1,1,1,1,1,5,1,,940,04980,197,U,1,4,19
1908028,02,3,1,1,1,1,1,2,2,1,,940,04980,197,U,1,4,19
1908028,03,3,1,1,1,1,1,1,3,2,3,940,04980,197,U,1,4,19
1908028,04,3,1,1,1,1,1,1,1,1,,940,04980,197,U,1,4,19
1908028,05,3,1,1,1,1,1,1,2,1,,940,04980,197,U,1,4,19
1908042,01,3,1,1,1,1,1,1,3,1,,927,04981,197,U,1,4,19
1908042,04,3,1,1,1,1,1,1,1,1,,927,04981,197,U,1,4,19
1908043,01,3,1,1,1,1,1,1,3,1,,1010,04982,197,U,1,4,19
1908043,03,3,1,1,1,1,1,1,2,1,,1010,04982,197,U,1,4,19
1908043,04,3,1,1,1,1,1,1,1,1,,1010,04982,197,U,1,4,19
1908043,05,3,1,1,1,1,1,1,1,1,,1010,04982,197,U,1,4,19
1908104,01,3,1,1,1,1,1,1,5,1,,871,04983,196,U,1,3,19
1908104,02,3,1,1,1,1,2,2,1,1,,871,04983,196,U,1,3,19
1908104,03,3,1,1,1,1,1,1,3,1,,871,04983,196,U,1,3,19
1908104,04,3,1,1,1,1,1,1,4,1,,871,04983,196,U,1,3,19
1908105,02,3,1,1,1,1,1,1,4,1,,952,04984,196,U,1,3,19
1908105,03,3,1,1,1,1,1,2,3,1,,952,04984,196,U,1,3,19
1908105,04,2,1,1,1,1,1,2,5,1,,952,04984,196,U,1,3,19
1908105,05,3,1,1,1,1,1,1,4,1,,952,04984,196,U,1,3,19
1908172,01,3,1,1,1,1,1,1,2,1,,911,04985,197,U,1,4,19
1908172,02,3,1,1,1,1,1,1,2,1,,911,04985,197,U,1,4,19
1908218,01,3,1,1,1,1,1,1,4,1,,1045,04986,197,U,1,4,19
1908218,02,3,1,1,1,1,1,2,2,1,,1045,04986,197,U,1,4,19
1908218,03,3,1,1,1,1,1,1,4,1,,1045,04986,197,U,1,4,19
1908218,04,3,1,1,1,1,1,1,4,1,,1045,04986,197,U,1,4,19
1908218,05,3,1,1,1,1,1,1,5,1,,1045,04986,197,U,1,4,19
1908301,01,2,1,1,1,1,1,2,7,1,,839,04987,195,U,1,2,19
1908301,02,3,1,1,1,2,2,2,1,1,,839,04987,195,U,1,2,19
1908301,03,2,1,1,1,1,1,1,2,1,,839,04987,195,U,1,2,19
1908301,04,2,1,1,1,1,1,2,5,1,,839,04987,195,U,1,2,19
1908301,05,2,1,1,1,2,1,2,1,1,,839,04987,195,U,1,2,19
1908311,01,3,1,1,1,1,1,1,1,1,,915,04988,197,U,1,4,19
1908311,02,3,1,1,1,1,1,1,2,1,,915,04988,197,U,1,4,19
1908311,03,3,1,1,1,2,1,1,2,1,,915,04988,197,U,1,4,19
1908311,04,3,1,1,1,1,1,1,3,1,,915,04988,197,U,1,4,19
1908379,01,2,1,1,1,1,1,2,2,1,,1089,04989,197,U,1,4,19
1908379,02,3,1,1,1,1,1,1,3,1,,1089,04989,197,U,1,4,19
1908379,03,3,1,1,1,1,1,1,2,1,,1089,04989,197,U,1,4,19
1908379,05,3,1,1,1,1,1,1,2,1,,1089,04989,197,U,1,4,19
1908539,01,2,1,1,1,1,1,2,2,1,,828,04990,196,U,1,3,19
1908539,02,3,1,1,1,1,1,2,4,1,,828,04990,196,U,1,3,19
1908539,03,3,1,1,1,1,2,2,3,1,,828,04990,196,U,1,3,19
1908539,04,3,1,1,1,1,1,2,4,1,,828,04990,196,U,1,3,19
1908539,05,3,1,1,1,1,2,2,2,1,,828,04990,196,U,1,3,19
1908546,01,2,1,1,1,1,1,2,4,1,,873,04991,195,U,1,2,19
1908546,03,3,1,1,1,1,1,2,2,1,,873,04991,195,U,1,2,19
1908546,05,2,1,1,1,1,2,2,3,1,,873,04991,195,U,1,2,19
1908576,01,3,1,1,1,1,1,1,3,1,,905,04992,197,U,1,4,19
1908576,02,3,1,1,1,1,2,1,3,1,,905,04992,197,U,1,4,19
1908576,03,3,1,1,1,1,1,1,6,1,,905,04992,197,U,1,4,19
1908576,04,3,1,1,1,1,1,1,4,1,,905,04992,197,U,1,4,19
1908576,05,3,1,1,1,1,1,2,1,1,,905,04992,197,U,1,4,19
1908634,01,2,1,1,1,1,1,1,3,1,,898,04993,196,U,1,3,19
1908634,02,3,1,1,1,1,1,1,2,1,,898,04993,196,U,1,3,19
1908634,04,3,1,1,1,1,2,1,3,1,,898,04993,196,U,1,3,19
1908634,05,2,1,1,1,1,1,2,6,1,,898,04993,196,U,1,3,19
1908662,01,2,1,1,1,1,1,2,3,1,,936,04994,196,U,1,3,19
1908662,02,2,1,1,1,1,2,2,1,1,,936,04994,196,U,1,3,19
1908662,03,3,1,1,1,1,2,1,4,1,,936,04994,196,U,1,3,19
1908662,04,3,1,1,1,1,1,2,3,1,,936,04994,196,U,1,3,19
1908662,05,3,1,1,1,1,1,1,3,1,,936,04994,196,U,1,3,19
1908669,01,3,1,1,1,1,1,2,2,1,,920,04995,196,U,1,3,19
1908669,03,3,1,1,1,1,1,1,3,1,,920,04995,196,U,1,3,19
1908669,04,3,1,1,1,1,1,1,5,1,,920,04995,196,U,1,3,19
1908669,05,3,1,1,1,1,1,1,4,1,,920,04995,196,U,1,3,19
