,PAREN,SEXO,EDAD,P3_7,NIVEL,GRADO,P3_9_1,P3_9_2,P3_9_3,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT,code
50017,1,1,29,2.0,6.0,3.0,2.0,1.0,1.0,2201,74,R,4,1,8,86042216
50022,1,1,97,2.0,0.0,0.0,2.0,2.0,2.0,2201,74,R,4,1,8,86042217
50024,1,1,49,2.0,2.0,3.0,2.0,2.0,2.0,2201,74,R,4,1,8,86042219
50026,1,1,49,2.0,2.0,6.0,2.0,2.0,1.0,2201,74,R,4,1,8,86042220
50029,1,1,50,2.0,2.0,6.0,2.0,2.0,2.0,2201,74,R,4,1,8,86042221
50035,3,1,18,2.0,6.0,2.0,2.0,1.0,1.0,2202,74,R,4,1,8,8605651
50041,3,2,13,1.0,3.0,1.0,1.0,1.0,1.0,2202,74,R,4,1,8,8605652
50043,1,2,73,2.0,2.0,6.0,2.0,2.0,1.0,2202,74,R,4,1,8,8605653
50044,1,1,78,2.0,0.0,0.0,2.0,2.0,2.0,2202,74,R,4,1,8,8605654
50048,3,1,24,2.0,6.0,3.0,2.0,2.0,1.0,2202,74,R,4,1,8,8605655
50049,1,1,22,2.0,6.0,3.0,2.0,1.0,1.0,2202,74,R,4,1,8,8605656
50053,1,1,40,2.0,3.0,3.0,2.0,2.0,1.0,2202,74,R,4,1,8,8605657
50060,2,2,65,2.0,3.0,3.0,2.0,2.0,2.0,2202,74,R,4,1,8,8605658
50064,3,1,18,2.0,6.0,3.0,2.0,1.0,1.0,2202,74,R,4,1,8,8605659
50067,1,2,70,2.0,2.0,4.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056510
50070,3,1,40,2.0,3.0,3.0,2.0,2.0,2.0,2202,74,R,4,1,8,86056511
50071,1,1,76,2.0,2.0,2.0,2.0,2.0,2.0,2202,74,R,4,1,8,86056512
50073,1,1,39,2.0,3.0,2.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056513
50081,4,1,18,2.0,6.0,3.0,1.0,1.0,1.0,2202,74,R,4,1,8,86056514
50082,1,1,53,2.0,2.0,6.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056515
50087,3,2,17,1.0,6.0,2.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056516
50090,2,2,32,2.0,6.0,3.0,2.0,1.0,1.0,2202,74,R,4,1,8,86056517
50095,3,2,13,1.0,3.0,1.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056518
50096,1,1,52,2.0,2.0,6.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056519
50101,4,1,22,2.0,3.0,3.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056520
50102,1,1,60,2.0,2.0,3.0,2.0,2.0,2.0,2202,74,R,4,1,8,86056521
50105,1,1,31,1.0,8.0,2.0,1.0,1.0,1.0,2202,74,R,4,1,8,86056522
50110,2,2,28,2.0,3.0,3.0,2.0,2.0,1.0,2202,74,R,4,1,8,86056523
50114,1,2,70,2.0,2.0,4.0,2.0,2.0,2.0,2203,74,R,4,1,8,8605741
50118,3,2,27,2.0,3.0,3.0,2.0,1.0,1.0,2203,74,R,4,1,8,8605742
50123,3,2,16,1.0,6.0,1.0,2.0,1.0,1.0,2203,74,R,4,1,8,8605743
50124,1,2,73,2.0,2.0,3.0,2.0,1.0,1.0,2203,74,R,4,1,8,8605744
50126,2,2,43,2.0,3.0,3.0,2.0,1.0,1.0,2203,74,R,4,1,8,8605745
50131,1,1,64,2.0,2.0,4.0,2.0,2.0,2.0,2203,74,R,4,1,8,8605746
50138,5,2,29,2.0,6.0,1.0,2.0,1.0,1.0,2203,74,R,4,1,8,8605748
50139,1,2,62,2.0,2.0,6.0,2.0,2.0,2.0,2203,74,R,4,1,8,8605749
50140,1,2,63,2.0,2.0,5.0,2.0,2.0,1.0,2203,74,R,4,1,8,86057411
50142,2,2,29,2.0,6.0,2.0,1.0,1.0,1.0,2203,74,R,4,1,8,86057412
50150,5,2,18,1.0,6.0,3.0,2.0,1.0,1.0,2203,74,R,4,1,8,86057413
50151,1,1,44,2.0,2.0,6.0,2.0,1.0,1.0,2203,74,R,4,1,8,86057414
50152,1,2,42,2.0,3.0,3.0,2.0,1.0,1.0,2203,74,R,4,1,8,86057415
50157,1,1,74,2.0,0.0,0.0,2.0,2.0,2.0,2203,74,R,4,1,8,86057416
50160,3,2,25,2.0,8.0,4.0,2.0,1.0,1.0,2203,74,R,4,1,8,86057417
50165,3,1,19,2.0,6.0,3.0,2.0,2.0,1.0,2203,74,R,4,1,8,86057418
50169,2,2,32,2.0,3.0,3.0,2.0,1.0,1.0,2203,74,R,4,1,8,86057419
50174,2,2,49,2.0,6.0,3.0,1.0,1.0,1.0,2203,74,R,4,1,8,86057420
50176,1,1,43,2.0,2.0,4.0,2.0,2.0,1.0,2203,74,R,4,1,8,86057421
50177,1,1,63,2.0,2.0,4.0,2.0,2.0,1.0,2203,74,R,4,1,8,86057422
50179,1,1,47,2.0,2.0,6.0,2.0,1.0,1.0,2204,74,R,4,1,8,8605831
50182,1,2,58,2.0,2.0,6.0,2.0,1.0,1.0,2204,74,R,4,1,8,8605832
50183,1,1,39,2.0,99.0,9.0,9.0,1.0,1.0,2204,74,R,4,1,8,8605833
50185,1,1,43,2.0,3.0,3.0,2.0,2.0,1.0,2204,74,R,4,1,8,8605834
50192,1,1,76,2.0,2.0,3.0,2.0,2.0,1.0,2204,74,R,4,1,8,8605835
50195,2,2,26,2.0,3.0,3.0,2.0,2.0,2.0,2204,74,R,4,1,8,8605836
50204,1,1,73,2.0,2.0,6.0,2.0,2.0,1.0,2204,74,R,4,1,8,8605837
50207,2,2,63,2.0,3.0,3.0,2.0,2.0,1.0,2204,74,R,4,1,8,8605838
50208,1,1,66,2.0,2.0,1.0,2.0,2.0,1.0,2204,74,R,4,1,8,8605839
50212,3,1,17,1.0,6.0,1.0,2.0,2.0,1.0,2204,74,R,4,1,8,86058310
50215,1,2,45,2.0,7.0,3.0,2.0,1.0,1.0,2204,74,R,4,1,8,86058311
50216,1,1,70,2.0,2.0,3.0,2.0,2.0,2.0,2204,74,R,4,1,8,86058312
50221,1,1,29,2.0,3.0,3.0,2.0,2.0,1.0,2204,74,R,4,1,8,86058314
50225,1,1,43,2.0,3.0,3.0,2.0,1.0,1.0,2204,74,R,4,1,8,86058315
50230,3,1,56,2.0,3.0,3.0,2.0,2.0,1.0,2204,74,R,4,1,8,86058316
50232,4,1,25,2.0,3.0,1.0,2.0,1.0,1.0,2204,74,R,4,1,8,86058317
50235,2,2,29,2.0,2.0,6.0,2.0,2.0,2.0,2204,74,R,4,1,8,86058318
50240,2,2,19,2.0,99.0,9.0,2.0,2.0,2.0,2204,74,R,4,1,8,86058319
50243,3,2,19,1.0,7.0,2.0,1.0,1.0,1.0,2204,74,R,4,1,8,86058320
50245,1,1,56,2.0,3.0,3.0,2.0,2.0,1.0,2205,75,R,4,2,8,8606211
50250,1,1,37,2.0,6.0,3.0,1.0,1.0,1.0,2205,75,R,4,2,8,8606212
50256,1,1,80,2.0,2.0,2.0,2.0,2.0,1.0,2205,75,R,4,2,8,8606213
50259,3,1,20,2.0,6.0,3.0,2.0,1.0,1.0,2205,75,R,4,2,8,8606214
50263,3,1,34,2.0,3.0,2.0,2.0,1.0,1.0,2205,75,R,4,2,8,8606216
50268,2,1,44,2.0,3.0,3.0,2.0,2.0,1.0,2205,75,R,4,2,8,8606217
50271,1,2,29,2.0,3.0,3.0,1.0,1.0,1.0,2205,75,R,4,2,8,8606218
50280,3,2,59,2.0,6.0,3.0,2.0,2.0,1.0,2205,75,R,4,2,8,8606219
50285,3,1,20,1.0,8.0,1.0,1.0,1.0,1.0,2205,75,R,4,2,8,86062110
50287,3,2,23,1.0,8.0,4.0,1.0,1.0,1.0,2205,75,R,4,2,8,86062111
50290,3,2,33,2.0,7.0,4.0,1.0,1.0,1.0,2205,75,R,4,2,8,86062112
50293,1,2,70,2.0,5.0,3.0,2.0,2.0,1.0,2205,75,R,4,2,8,86062113
50294,1,1,60,2.0,8.0,4.0,2.0,2.0,1.0,2205,75,R,4,2,8,86062114
50299,1,1,31,2.0,2.0,5.0,2.0,1.0,1.0,2205,75,R,4,2,8,86062115
50301,2,2,38,2.0,8.0,4.0,1.0,1.0,1.0,2205,75,R,4,2,8,86062116
50304,1,2,28,1.0,8.0,2.0,1.0,1.0,1.0,2205,75,R,4,2,8,86062117
50306,1,1,60,2.0,2.0,6.0,2.0,2.0,1.0,2205,75,R,4,2,8,86062118
50308,1,2,20,1.0,8.0,2.0,1.0,1.0,1.0,2205,75,R,4,2,8,86062119
50309,1,1,30,2.0,6.0,3.0,2.0,1.0,1.0,2205,75,R,4,2,8,86062120
50313,2,2,32,2.0,3.0,3.0,2.0,1.0,1.0,2206,75,R,4,2,8,8606331
50316,1,2,70,2.0,3.0,3.0,2.0,1.0,1.0,2206,75,R,4,2,8,8606332
50318,1,1,55,2.0,2.0,3.0,2.0,2.0,2.0,2206,75,R,4,2,8,8606333
50321,2,2,42,2.0,3.0,3.0,1.0,1.0,1.0,2206,75,R,4,2,8,8606334
50322,1,1,43,2.0,2.0,6.0,2.0,1.0,1.0,2206,75,R,4,2,8,8606335
50325,2,2,36,2.0,6.0,3.0,2.0,1.0,1.0,2206,75,R,4,2,8,8606336
50329,1,1,78,2.0,2.0,4.0,2.0,2.0,1.0,2206,75,R,4,2,8,8606337
50331,1,1,78,2.0,2.0,4.0,2.0,2.0,2.0,2206,75,R,4,2,8,8606338
50332,1,2,57,2.0,3.0,3.0,2.0,2.0,1.0,2206,75,R,4,2,8,8606339
50333,1,1,53,2.0,2.0,6.0,2.0,2.0,1.0,2206,75,R,4,2,8,86063310
50334,1,1,64,2.0,5.0,3.0,2.0,2.0,1.0,2206,75,R,4,2,8,86063312
50339,3,2,22,2.0,8.0,4.0,1.0,1.0,1.0,2206,75,R,4,2,8,86063313
50341,2,2,43,2.0,6.0,3.0,1.0,1.0,1.0,2206,75,R,4,2,8,86063314
50346,1,1,59,2.0,8.0,4.0,1.0,1.0,1.0,2206,75,R,4,2,8,86063315
50351,3,1,28,2.0,3.0,3.0,2.0,1.0,1.0,2206,75,R,4,2,8,86063316
50353,1,1,87,2.0,2.0,2.0,2.0,2.0,2.0,2206,75,R,4,2,8,86063317
50356,3,1,22,2.0,6.0,1.0,2.0,1.0,1.0,2206,75,R,4,2,8,86063318
50357,1,2,76,2.0,0.0,0.0,2.0,2.0,2.0,2206,75,R,4,2,8,86063319
50360,3,2,33,2.0,6.0,3.0,2.0,1.0,1.0,2206,75,R,4,2,8,86063320
50364,1,1,60,2.0,2.0,6.0,2.0,2.0,2.0,2207,74,R,4,1,8,8607581
50366,1,1,33,2.0,2.0,6.0,2.0,2.0,1.0,2207,74,R,4,1,8,8607582
50373,1,1,56,2.0,3.0,3.0,2.0,2.0,1.0,2207,74,R,4,1,8,8607583
50377,1,2,65,2.0,3.0,3.0,2.0,2.0,1.0,2207,74,R,4,1,8,8607584
50383,3,1,12,1.0,3.0,1.0,2.0,2.0,2.0,2207,74,R,4,1,8,8607586
50385,1,1,38,2.0,3.0,3.0,1.0,1.0,1.0,2207,74,R,4,1,8,8607587
50393,1,1,51,2.0,2.0,6.0,2.0,2.0,1.0,2207,74,R,4,1,8,8607588
50398,1,1,48,2.0,2.0,6.0,2.0,2.0,1.0,2207,74,R,4,1,8,8607589
50403,1,2,63,2.0,3.0,3.0,2.0,2.0,1.0,2207,74,R,4,1,8,86075810
50404,1,1,45,2.0,2.0,6.0,1.0,1.0,1.0,2207,74,R,4,1,8,86075811
50410,1,1,31,2.0,2.0,6.0,2.0,2.0,1.0,2207,74,R,4,1,8,86075812
50415,1,1,24,2.0,2.0,6.0,2.0,1.0,1.0,2207,74,R,4,1,8,86075814
50419,1,1,49,2.0,2.0,6.0,1.0,1.0,1.0,2207,74,R,4,1,8,86075815
50424,1,1,29,2.0,2.0,6.0,2.0,1.0,1.0,2207,74,R,4,1,8,86075816
50426,1,1,51,2.0,2.0,6.0,2.0,2.0,1.0,2207,74,R,4,1,8,86075821
50429,1,1,63,2.0,3.0,3.0,2.0,1.0,1.0,2207,74,R,4,1,8,86075822
50431,1,2,62,2.0,3.0,3.0,2.0,2.0,1.0,2208,75,R,4,2,8,8608831
50433,1,1,88,2.0,2.0,3.0,2.0,2.0,2.0,2208,75,R,4,2,8,8608832
