,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,ENT,code,HOGAR,P4_1_1,P4_1_2,P4_1_3,P4_1_4,P4_1_5,P4_1_6,P4_2_1,P4_2_2,P4_4
50733,2,1,1,1,2,1,1,2,1,28,28036044,1,2,2,2,1,2,1,2,2,1
50734,2,1,1,1,1,2,2,1,1,28,28036201,1,2,2,2,1,2,1,2,2,1
50735,2,1,1,1,1,1,1,5,1,28,28036202,1,1,2,2,1,2,1,2,2,1
50736,2,1,1,1,1,1,1,5,1,28,28036203,1,1,2,2,1,2,1,2,1,1
50737,2,1,1,1,1,1,1,7,1,28,28036204,1,1,2,2,1,2,1,2,2,1
50738,2,1,1,1,1,1,1,3,1,28,28036205,1,2,2,2,1,1,1,2,2,1
50739,3,1,1,1,1,1,1,5,1,28,28036751,1,1,2,2,1,2,1,2,2,1
50740,3,1,1,1,1,1,2,2,1,28,28036752,1,2,2,2,1,2,1,2,2,2
50741,3,1,1,1,1,1,2,1,1,28,28036753,1,2,1,1,2,2,2,2,2,2
50742,2,1,1,1,1,1,1,4,1,28,28036754,1,1,2,2,1,2,1,2,2,1
50743,2,2,1,1,1,2,2,3,1,28,28036755,1,1,1,2,1,2,1,2,2,1
50744,3,1,1,1,1,1,1,4,1,28,28036921,1,2,2,2,1,1,1,2,1,1
50745,3,1,1,1,1,1,1,7,1,28,28036922,1,1,2,2,1,1,1,2,1,1
50746,3,1,1,1,1,1,1,5,1,28,28036923,1,1,2,2,1,2,1,2,2,1
50747,2,1,1,1,1,1,1,3,1,28,28036924,1,2,2,2,1,2,1,2,2,1
50748,3,1,1,1,1,1,2,1,1,28,28036925,1,1,2,2,1,2,1,2,2,1
50749,3,1,1,1,1,1,1,4,1,28,28037151,1,1,2,2,1,2,1,2,2,1
50750,2,1,1,1,1,1,1,4,1,28,28037152,1,1,2,2,1,2,1,2,2,1
50751,3,1,1,1,1,1,1,5,1,28,28037153,1,1,2,2,1,2,1,2,1,1
50752,3,1,1,1,1,1,1,5,1,28,28037154,1,2,2,2,1,2,1,2,1,1
50753,3,1,1,1,1,1,1,3,1,28,28037155,1,2,2,2,1,2,1,2,1,1
50754,3,1,1,1,1,1,1,3,1,28,28037501,1,1,2,2,1,1,1,1,1,1
50755,2,1,1,1,1,2,2,1,1,28,28037502,1,2,2,2,2,2,1,2,2,2
50756,2,1,1,1,1,2,2,4,1,28,28037503,1,2,2,2,1,2,1,2,2,1
50757,3,1,1,1,1,1,1,2,1,28,28037504,1,2,2,2,1,2,1,2,2,1
50758,2,1,1,1,1,1,2,2,1,28,28037505,1,2,1,2,2,2,1,2,2,2
50759,3,1,1,1,1,1,2,1,1,28,28037532,1,2,2,2,2,2,1,2,1,2
50760,2,1,1,1,1,1,1,4,1,28,28037533,1,1,2,2,1,2,1,2,2,1
50761,2,1,1,1,1,1,1,2,1,28,28037534,1,2,2,2,1,2,1,2,2,1
50762,2,1,1,1,2,2,2,2,1,28,28037535,1,2,2,2,2,2,1,2,2,1
50763,2,1,1,1,1,1,2,6,1,28,28037811,1,1,2,1,1,2,1,2,1,1
50764,2,1,1,1,1,1,1,2,1,28,28037812,1,2,2,2,1,2,1,2,2,1
50765,2,1,1,1,1,1,2,2,1,28,28037813,1,1,2,2,1,2,1,2,1,1
50766,1,1,1,1,1,1,2,1,1,28,28037814,1,1,2,2,1,2,1,2,1,1
50767,2,1,1,1,1,1,1,2,1,28,28037815,1,2,2,2,1,2,1,2,2,2
50768,3,1,1,1,1,1,1,1,1,28,28038001,1,1,2,2,1,2,1,2,2,2
50769,2,1,1,1,1,1,2,4,1,28,28038002,1,2,2,2,1,2,1,2,2,1
50770,2,1,1,1,1,2,2,1,1,28,28038003,1,1,2,2,1,2,1,2,2,2
50771,3,1,1,1,1,1,1,2,1,28,28038004,1,2,2,2,1,2,1,2,1,1
50772,2,1,1,1,1,2,2,1,1,28,28038005,1,2,2,2,2,2,1,2,2,2
50773,2,1,1,1,1,1,1,6,1,28,28038061,1,1,1,2,2,2,1,1,2,1
50774,2,1,1,1,1,2,2,1,1,28,28038062,1,2,2,2,1,2,1,2,2,1
50775,3,1,1,1,1,1,1,3,1,28,28038064,1,1,2,2,1,1,1,2,1,1
50776,3,1,1,1,1,1,1,3,1,28,28038065,1,2,2,2,1,1,1,1,1,1
50777,3,1,1,1,1,1,1,4,1,28,28038221,1,2,2,2,1,2,1,2,2,1
50778,3,1,1,1,1,1,2,2,1,28,28038222,1,2,2,2,1,2,1,2,2,1
50779,2,1,1,1,2,2,2,1,1,28,28038223,1,2,2,2,1,2,1,2,2,2
50780,3,1,1,1,2,2,2,4,1,28,28038225,1,2,2,2,1,2,1,2,2,1
50781,2,1,1,1,1,2,2,4,1,28,28038801,1,1,1,2,1,2,1,2,2,1
50782,3,1,1,1,1,1,1,2,1,28,28038803,1,1,1,1,1,2,1,1,2,1
50783,2,1,1,1,1,2,2,1,1,28,28039171,1,2,2,2,1,2,1,2,2,2
50784,3,1,1,1,1,1,1,6,1,28,28039172,1,2,2,2,1,2,1,2,1,1
50785,3,1,1,1,1,1,1,6,1,28,28039174,1,2,2,2,1,1,1,1,2,1
50786,3,1,1,1,1,1,1,2,1,28,28039175,1,2,2,2,1,2,1,2,2,1
50787,3,1,1,1,1,1,1,1,1,28,28039204,1,1,2,2,1,2,1,1,1,1
50788,3,1,1,1,1,1,1,1,1,28,28039205,1,1,2,2,1,2,1,2,2,1
50789,3,1,1,1,1,1,1,3,1,28,28039852,1,1,2,2,1,2,1,2,1,1
50790,3,1,1,1,1,2,1,1,1,28,28039853,1,1,2,2,1,2,1,2,2,1
50791,3,1,1,1,1,1,2,1,1,28,28039854,1,1,2,2,1,2,1,2,2,2
50792,3,1,1,1,1,1,1,5,1,28,28039855,1,1,2,2,1,2,1,2,1,1
50793,3,1,1,1,1,1,1,4,1,28,28040771,1,2,2,2,1,2,1,2,1,1
50794,3,1,1,1,1,1,1,4,1,28,28040772,1,2,2,2,1,2,1,2,2,2
50795,3,1,1,1,1,2,2,2,1,28,28040773,1,2,2,2,1,2,1,2,2,1
50796,3,1,1,1,1,1,1,4,1,28,28040774,1,2,2,2,1,1,1,2,1,1
50797,3,1,1,1,1,1,1,5,1,28,28040775,1,1,2,2,1,1,1,2,1,1
50798,3,1,1,1,1,1,2,1,1,28,28041382,1,1,2,2,1,2,2,2,2,2
50799,3,1,1,1,1,1,1,9,1,28,28041383,1,1,2,2,1,1,1,2,1,1
50800,2,1,1,1,1,1,2,1,1,28,28041384,1,2,2,2,2,2,1,2,2,1
50801,2,1,1,1,1,2,2,3,1,28,28041491,1,2,2,2,1,2,1,2,2,1
50802,2,1,1,1,1,1,1,2,1,28,28041492,1,2,2,2,1,2,1,2,2,2
50803,2,1,1,1,1,1,1,2,1,28,28041493,1,1,2,2,1,2,1,2,2,1
50804,2,1,1,1,1,1,2,3,1,28,28041494,1,1,2,2,1,2,1,2,2,2
50805,3,1,1,1,1,1,1,3,1,28,28041495,1,1,2,2,1,1,1,1,1,1
50806,2,1,1,1,1,1,1,2,1,28,28041511,1,2,2,2,1,2,1,1,2,1
50807,2,2,1,1,1,2,2,6,1,28,28041513,1,1,2,2,2,2,1,2,2,1
50808,2,1,1,1,1,2,1,4,1,28,28041514,1,2,2,2,1,2,1,2,2,1
50809,2,1,1,1,1,1,1,2,1,28,28041515,1,1,1,1,1,1,1,2,1,1
50810,2,1,1,1,1,1,1,3,1,28,28041951,1,2,1,1,2,2,1,2,2,1
50811,2,1,1,1,1,1,1,6,1,28,28041952,1,2,2,2,1,2,1,2,2,1
50812,3,1,1,1,1,1,1,3,1,28,28041953,1,2,2,2,1,2,1,2,1,1
50813,3,1,1,1,1,1,2,4,1,28,28041955,1,2,2,2,1,2,1,2,2,1
50814,2,1,1,1,1,1,1,2,1,28,28042191,1,2,1,1,1,2,1,2,2,1
50815,3,1,1,1,1,2,2,1,1,28,28042192,1,1,2,2,1,2,1,2,2,1
50816,3,1,1,1,1,1,1,2,1,28,28042193,1,1,1,1,1,2,1,2,2,1
50817,2,1,1,1,1,1,1,6,2,28,28042194,1,2,2,1,1,2,1,2,2,1
50818,2,1,1,1,1,1,1,6,2,28,28042194,2,2,2,2,1,1,1,2,1,1
50819,2,1,1,1,1,1,1,5,1,28,28042195,1,1,2,2,1,2,1,2,1,1
50820,2,1,1,1,1,1,2,6,1,28,28043293,1,2,2,2,1,2,1,1,2,1
50821,2,1,1,1,1,1,2,3,1,28,28043294,1,1,2,2,1,2,1,2,1,1
50822,2,1,1,1,1,1,2,2,1,28,28043295,1,2,2,2,1,2,1,2,2,1
50823,3,1,1,1,1,1,1,3,1,28,28043471,1,1,2,2,1,1,1,1,1,1
50824,3,1,1,1,1,1,1,2,1,28,28043473,1,2,2,2,1,1,1,1,1,1
50825,3,1,1,1,1,1,1,2,1,28,28043474,1,1,2,2,1,1,1,2,1,1
50826,3,1,1,1,1,1,1,4,1,28,28043475,1,1,2,2,1,1,1,1,1,1
50827,3,1,2,1,1,1,1,3,1,28,28043551,1,2,1,2,2,2,1,2,2,2
50828,3,1,1,1,1,1,2,2,1,28,28043552,1,2,1,2,2,2,1,2,2,1
50829,3,1,1,1,1,1,2,2,1,28,28043553,1,2,2,2,2,2,1,2,1,1
50830,2,1,1,1,1,1,1,6,1,28,28043554,1,1,2,2,1,2,1,2,2,1
50831,2,1,2,1,1,2,1,3,1,28,28043555,1,1,2,2,1,2,1,2,1,1
50832,3,1,1,1,1,1,1,4,1,28,28043701,1,1,2,2,1,2,1,2,1,1
50833,3,1,1,1,1,1,1,2,1,28,28043702,1,1,2,2,1,2,1,1,1,1
50834,3,1,1,1,1,1,1,1,1,28,28043703,1,2,2,2,1,2,1,2,1,1
50835,3,1,1,1,1,1,1,5,1,28,28043704,1,2,1,2,1,2,1,1,2,1
50836,3,1,1,1,1,1,1,4,1,28,28043705,1,1,2,2,1,1,1,2,2,1
50837,2,1,1,1,1,1,1,5,1,28,28043821,1,2,2,1,1,2,1,2,2,1
50838,2,1,1,1,1,1,1,3,1,28,28043822,1,2,1,2,2,2,1,2,2,1
50839,2,1,1,1,1,1,1,4,1,28,28043823,1,1,2,1,1,2,1,2,1,1
50840,2,1,1,1,1,1,2,3,1,28,28043824,1,1,2,1,1,2,1,2,2,1
50841,2,1,1,1,1,1,1,5,1,28,28043825,1,2,2,1,1,2,1,2,2,1
50842,2,1,1,1,1,1,1,2,1,28,28044291,1,2,2,2,1,2,1,2,2,1
50843,2,1,1,1,1,1,1,6,1,28,28044292,1,1,2,2,1,2,1,2,1,1
50844,3,1,1,1,1,2,1,3,1,28,28044293,1,2,2,2,1,2,1,2,1,1
50845,2,1,1,1,1,1,1,4,1,28,28044294,1,2,1,2,1,2,1,2,2,1
50846,2,1,1,1,1,1,1,5,1,28,28044295,1,2,1,2,1,2,1,2,2,1
50847,2,1,1,1,1,2,1,3,1,28,28044851,1,1,2,2,1,1,1,2,1,1
50848,2,1,1,1,1,1,1,2,1,28,28044852,1,1,1,2,2,2,1,2,2,2
50849,2,1,1,1,1,1,2,4,1,28,28044853,1,1,2,2,1,2,1,2,2,2
50850,2,1,1,1,1,1,1,5,1,28,28044855,1,1,2,2,1,1,1,2,1,1
50851,2,1,1,1,1,1,2,4,1,28,28044941,1,2,2,2,1,2,1,2,2,2
50852,2,1,2,1,1,2,2,1,1,28,28044942,1,2,2,2,1,2,1,2,2,1
50853,3,2,2,1,1,1,2,9,2,28,28044943,1,1,2,2,1,2,1,2,2,2
50854,3,2,2,1,1,1,2,9,2,28,28044943,2,2,2,2,1,2,1,2,2,2
50855,2,1,1,1,1,1,2,3,1,28,28044944,1,2,1,2,2,2,1,2,2,2
50856,2,1,1,1,1,2,2,5,1,28,28044945,1,2,2,2,1,2,1,2,1,1
50857,3,1,1,1,1,1,2,1,1,28,28044991,1,2,1,2,2,2,1,2,2,1
50858,3,1,1,1,1,1,1,4,1,28,28044992,1,2,2,2,1,2,1,2,2,2
50859,3,1,1,1,1,1,1,4,1,28,28044993,1,2,2,2,1,2,1,2,1,1
50860,3,1,1,1,1,1,2,3,1,28,28044995,1,2,2,2,1,2,1,2,2,1
50861,3,1,1,1,1,1,1,3,1,28,28045891,1,1,2,1,1,2,1,1,2,1
50862,2,1,1,1,1,1,2,4,1,28,28045892,1,2,2,2,1,2,1,2,1,1
50863,2,1,1,1,1,1,1,7,1,28,28045893,1,1,1,2,2,2,1,2,2,1
50864,3,1,1,1,1,1,1,4,1,28,28045894,1,1,2,2,1,2,1,2,1,1
50865,2,1,1,1,1,1,2,4,1,28,28045895,1,2,2,2,1,2,1,2,2,1
50866,2,1,1,1,1,1,1,1,1,28,28045942,1,1,2,2,1,2,1,2,2,1
50867,2,1,1,1,1,1,1,4,1,28,28045943,1,1,2,2,1,2,1,2,2,1
50868,3,1,1,1,1,1,1,2,1,28,28045944,1,1,2,2,2,2,1,2,1,1
50869,3,1,1,1,1,2,1,1,1,28,28045972,1,2,1,2,1,2,1,2,2,2
50870,3,1,1,1,1,1,1,4,1,28,28045973,1,2,1,2,1,1,1,1,1,1
50871,3,1,1,1,1,1,1,4,1,28,28045974,1,2,2,2,1,1,1,2,1,1
50872,3,1,1,1,1,1,1,3,1,28,28045975,1,2,2,2,1,1,1,2,1,1
50873,3,1,1,1,1,1,1,5,1,28,28046191,1,1,2,2,1,2,1,2,2,1
50874,3,1,1,1,1,1,1,4,1,28,28046192,1,1,2,2,1,2,1,2,1,1
50875,3,1,1,1,1,1,2,2,1,28,28046193,1,1,1,1,2,2,1,2,2,2
50876,3,1,1,1,1,1,1,2,1,28,28046194,1,2,2,2,1,2,1,2,2,1
50877,3,1,1,1,1,1,1,4,1,28,28046195,1,1,2,2,1,2,1,2,1,1
50878,3,1,1,1,1,1,2,2,1,28,28046281,1,2,1,2,2,2,1,2,2,2
50879,2,1,1,1,1,2,1,4,1,28,28046282,1,2,2,2,1,1,1,2,2,1
50880,2,1,2,1,1,1,1,1,1,28,28046283,1,1,2,2,1,2,1,2,2,2
50881,2,1,1,1,1,2,1,1,1,28,28046285,1,2,2,2,2,2,1,2,2,2
50882,2,1,1,1,1,1,2,2,1,28,28046301,1,1,2,2,1,2,1,2,1,1
50883,2,1,1,1,1,1,1,5,1,28,28046302,1,1,1,2,1,2,1,2,2,1
50884,2,1,1,1,1,1,2,2,1,28,28046303,1,2,2,2,1,2,1,2,2,1
50885,3,1,1,1,1,1,1,2,1,28,28046304,1,2,2,2,1,2,1,1,1,1
50886,3,1,1,1,1,1,1,2,1,28,28046305,1,2,2,2,1,2,1,2,1,1
50887,2,1,1,1,1,1,2,5,1,28,28046311,1,1,2,1,1,2,1,2,2,1
50888,3,1,1,1,1,1,1,3,1,28,28046312,1,1,2,2,1,2,1,2,2,1
50889,3,1,1,1,1,1,1,5,1,28,28046313,1,1,1,2,1,2,1,2,1,1
50890,2,1,1,1,1,1,1,3,1,28,28046314,1,2,1,2,1,2,1,2,2,1
50891,2,1,1,1,1,1,2,1,1,28,28046315,1,1,2,2,1,2,1,2,2,1
50892,2,1,1,1,1,1,1,2,1,28,28046832,1,1,2,2,1,2,1,2,2,1
50893,3,1,1,1,1,2,1,4,1,28,28046833,1,1,2,2,1,2,1,1,1,1
50894,2,1,1,1,1,2,1,3,1,28,28046834,1,2,2,2,1,2,1,2,2,1
50895,2,1,1,1,1,2,2,1,1,28,28046835,1,2,1,2,1,2,1,2,2,1
50896,2,1,1,1,1,1,2,4,1,28,28047111,1,1,2,2,1,2,1,2,2,1
50897,2,1,1,1,1,1,1,3,1,28,28047112,1,1,2,2,1,2,1,2,2,1
50898,2,1,1,1,1,1,1,5,1,28,28047113,1,1,2,2,1,2,1,2,2,1
50899,3,1,1,1,1,1,1,5,1,28,28047114,1,2,2,2,1,1,1,1,1,1
50900,2,1,1,1,1,1,1,4,1,28,28047115,1,2,2,2,1,2,1,2,2,1
50901,2,1,1,1,1,1,1,4,1,28,28047131,1,2,2,2,1,2,1,2,1,1
50902,3,1,1,1,1,1,2,5,1,28,28047132,1,2,2,2,1,2,1,2,1,1
50903,3,1,1,1,1,2,2,3,1,28,28047133,1,2,2,2,2,2,1,2,2,1
50904,2,1,1,1,2,2,2,1,1,28,28047134,1,2,2,2,1,2,1,2,2,2
50905,3,1,1,1,1,1,2,6,1,28,28047151,1,2,2,2,1,2,1,2,1,1
50906,3,1,1,1,1,1,1,2,1,28,28047152,1,1,1,2,2,2,1,2,2,2
50907,2,1,1,1,1,2,2,2,1,28,28047153,1,2,2,2,1,2,1,2,2,1
50908,3,1,1,1,1,1,1,4,1,28,28047154,1,2,2,2,1,2,1,2,2,1
50909,3,1,1,1,1,1,2,3,1,28,28047155,1,1,2,2,1,2,1,2,1,1
50910,3,1,1,1,1,1,1,3,1,28,28047621,1,2,2,2,1,2,1,2,2,1
50911,2,1,1,1,1,1,2,2,1,28,28047622,1,2,2,2,1,2,1,2,1,1
50912,3,1,1,1,1,1,1,3,1,28,28047623,1,2,2,2,1,1,1,2,1,1
50913,2,1,1,1,1,1,1,4,1,28,28047624,1,1,2,2,1,2,1,2,1,1
50914,3,1,1,1,1,1,1,6,1,28,28047625,1,2,2,2,1,1,1,2,1,1
50915,3,1,1,1,1,2,2,3,1,28,28047941,1,2,2,2,1,2,1,2,2,1
50916,2,1,1,1,1,1,2,2,1,28,28047942,1,2,2,2,1,2,1,2,2,2
50917,3,1,1,1,1,1,2,4,1,28,28047943,1,1,1,1,1,2,1,2,1,1
50918,2,1,1,1,1,1,2,5,1,28,28047944,1,2,1,1,2,2,1,2,2,2
50919,3,1,1,1,1,1,2,4,1,28,28048061,1,2,2,1,1,2,1,2,2,1
50920,3,1,1,1,1,2,1,1,1,28,28048062,1,2,2,2,1,2,1,2,2,1
50921,3,1,1,1,1,2,2,1,1,28,28048063,1,2,2,2,1,2,1,2,2,1
50922,3,1,1,1,1,1,2,2,1,28,28048064,1,2,2,1,1,2,1,2,2,1
50923,2,1,1,1,1,2,1,1,1,28,28048065,1,1,2,2,1,2,1,1,2,1
50924,2,1,1,1,1,1,2,3,1,28,28048342,1,2,2,2,1,2,1,1,2,1
50925,2,1,1,1,1,1,2,3,1,28,28048344,1,1,2,2,1,1,1,2,1,1
50926,2,2,1,1,1,2,1,3,1,28,28048345,1,1,2,2,1,2,1,2,2,1
50927,2,1,1,1,1,1,2,4,1,28,28048411,1,2,2,2,1,2,1,2,2,1
50928,2,2,1,1,1,1,1,7,1,28,28048412,1,2,2,2,1,2,1,2,2,1
50929,2,2,1,1,1,1,2,1,1,28,28048413,1,1,2,2,1,2,1,2,2,1
50930,3,1,1,1,1,1,1,4,1,28,28048414,1,2,2,1,1,2,1,2,2,1
50931,2,1,1,1,1,1,1,5,1,28,28048415,1,1,2,2,1,2,1,2,1,1
50932,2,1,1,1,1,1,2,4,1,28,28048501,1,1,2,2,1,2,1,2,1,1
50933,3,1,1,1,2,2,2,1,1,28,28048502,1,2,2,2,2,2,1,2,2,1
50934,2,1,1,1,1,1,1,5,1,28,28048503,1,1,1,2,1,2,1,2,2,1
50935,2,1,1,1,1,1,2,2,1,28,28048504,1,1,2,2,1,2,1,2,2,1
50936,3,1,1,1,1,1,1,2,1,28,28048505,1,1,2,2,1,2,1,2,1,1
50937,2,2,1,1,1,2,2,1,1,28,28048871,1,2,1,1,1,2,1,2,2,2
50938,2,1,1,1,1,1,2,2,1,28,28048872,1,2,2,2,2,2,1,2,2,2
50939,3,1,1,1,1,1,1,6,1,28,28048873,1,1,2,2,1,2,1,2,2,1
50940,3,1,1,1,1,1,1,2,1,28,28048874,1,2,2,2,1,2,1,2,2,1
50941,2,1,1,1,1,2,2,1,1,28,28048875,1,2,2,2,1,2,1,2,2,2
50942,2,1,1,1,1,1,2,4,1,28,28049011,1,1,2,2,1,2,1,2,2,1
50943,2,1,1,1,1,1,1,4,1,28,28049013,1,1,2,2,1,2,1,2,2,1
50944,2,1,1,1,1,2,2,5,1,28,28049014,1,1,2,2,1,2,1,2,2,1
50945,3,1,1,1,1,2,1,1,1,28,28049015,1,1,2,2,1,2,1,2,2,2
50946,3,1,1,1,1,2,1,3,1,28,28049121,1,2,1,2,2,2,1,2,2,1
50947,3,1,1,1,1,2,1,2,1,28,28049122,1,2,2,2,1,1,1,2,1,1
50948,3,1,1,1,1,1,1,4,1,28,28049123,1,1,2,2,1,2,1,2,1,1
50949,3,1,1,1,1,1,1,4,1,28,28049124,1,1,2,2,1,2,1,2,2,2
50950,3,1,1,1,1,1,2,4,1,28,28049125,1,2,2,2,1,2,1,2,1,1
50951,2,1,1,1,1,1,1,2,1,28,28049201,1,2,2,2,1,2,1,2,2,1
50952,3,1,1,1,1,1,1,4,1,28,28049202,1,2,2,2,1,1,1,2,1,1
50953,3,1,1,1,1,1,1,8,1,28,28049203,1,1,2,2,1,2,1,2,1,1
50954,2,1,1,1,1,1,1,4,1,28,28049321,1,2,2,2,1,2,1,2,1,1
50955,3,1,1,1,1,1,1,5,1,28,28049322,1,2,2,2,1,2,1,2,1,1
50956,3,1,1,1,1,1,1,3,1,28,28049323,1,2,2,2,2,2,1,2,1,1
50957,2,1,1,1,1,1,1,2,1,28,28049325,1,2,2,2,1,2,1,2,1,1
50958,2,1,2,1,1,2,2,1,1,28,28049701,1,2,2,2,1,2,1,2,2,2
50959,3,1,1,1,1,1,1,3,1,28,28049702,1,2,2,2,1,1,1,2,1,1
50960,3,1,1,1,2,1,1,2,1,28,28049703,1,2,1,2,1,2,1,2,1,1
50961,3,1,1,1,1,1,1,4,1,28,28049704,1,2,1,2,1,2,1,2,1,1
50962,3,1,1,1,1,1,1,4,1,28,28049705,1,2,2,2,1,1,1,2,1,1
50963,2,1,1,1,1,1,1,5,1,28,28049721,1,2,1,1,1,2,1,2,1,1
50964,3,1,1,1,1,1,1,1,1,28,28049722,1,1,2,2,1,2,1,2,2,1
50965,3,1,1,1,1,1,1,3,1,28,28049723,1,2,2,2,2,2,1,2,2,1
50966,3,1,1,1,1,1,2,2,1,28,28049724,1,2,1,2,1,2,1,2,1,1
50967,3,1,1,1,1,2,2,1,1,28,28049725,1,2,2,2,2,2,1,2,2,1
50968,3,1,1,1,1,1,1,2,1,28,28049761,1,2,1,1,2,2,1,2,2,2
50969,3,1,1,1,1,1,1,4,1,28,28049762,1,2,2,2,1,2,1,2,1,1
50970,3,1,1,1,1,1,1,3,1,28,28049763,1,1,2,2,1,2,1,2,1,1
50971,3,1,1,1,1,1,1,2,1,28,28049764,1,1,2,2,1,2,1,2,2,1
50972,3,1,1,1,1,1,1,3,1,28,28049765,1,2,1,2,1,2,1,2,2,1
50973,3,1,1,1,1,1,1,5,1,28,28049951,1,2,1,2,1,1,1,2,1,1
50974,2,1,2,1,1,1,1,5,1,28,28049952,1,1,1,2,1,1,1,2,2,1
50975,2,1,1,1,1,1,1,2,1,28,28049953,1,1,2,2,1,2,1,2,2,1
50976,2,1,1,1,1,1,2,3,1,28,28049954,1,1,2,2,1,2,1,2,2,1
50977,3,1,1,1,1,2,2,6,2,28,28049955,1,2,2,2,1,2,1,2,2,1
50978,3,1,1,1,1,2,2,6,2,28,28049955,2,1,2,2,1,2,1,2,2,1
50979,3,1,1,1,1,2,2,6,2,28,28049955,3,2,2,2,2,2,1,2,2,1
50980,3,1,1,1,1,1,1,4,1,28,28050271,1,1,2,2,1,2,1,2,1,1
50981,2,1,1,1,1,1,1,5,1,28,28050272,1,1,2,2,1,2,1,2,1,1
50982,3,1,1,1,1,1,1,5,1,28,28050273,1,2,2,2,1,1,1,2,1,1
50983,3,1,1,1,1,1,1,4,1,28,28050275,1,2,2,2,1,2,1,1,2,1
50984,3,1,1,1,1,1,2,3,1,28,28050311,1,2,1,2,1,2,1,2,2,1
50985,3,1,1,1,1,1,1,3,1,28,28050312,1,2,2,2,1,1,1,2,1,1
50986,3,1,1,1,2,2,2,1,1,28,28050313,1,2,2,2,2,2,1,2,2,2
50987,3,1,1,1,1,1,1,3,1,28,28050314,1,1,1,2,2,2,1,1,2,1
50988,3,1,1,1,1,1,2,4,1,28,28050315,1,1,2,2,1,2,1,2,2,1
50989,3,1,1,1,1,1,1,4,1,28,28050942,1,2,2,2,1,1,1,1,1,1
50990,3,1,1,1,1,2,1,1,1,28,28050945,1,1,2,2,1,2,1,2,2,1
50991,3,1,1,1,1,1,1,2,1,28,28051601,1,1,2,2,1,2,1,2,1,1
50992,2,1,1,1,1,1,1,5,1,28,28051602,1,1,2,2,1,1,1,2,2,1
50993,3,1,1,1,1,1,1,2,1,28,28051603,1,2,2,2,1,2,1,2,1,2
50994,2,1,1,1,1,1,1,4,1,28,28051604,1,1,2,2,1,2,1,2,1,1
50995,3,1,1,1,1,1,1,4,1,28,28051605,1,1,2,2,1,2,1,2,1,1
50996,2,1,1,1,1,1,1,4,1,28,28052121,1,2,1,1,1,2,1,2,2,1
50997,2,1,1,1,1,1,1,5,1,28,28052122,1,2,2,2,1,2,1,2,1,1
50998,3,1,1,1,1,1,1,2,1,28,28052123,1,2,2,2,1,1,1,2,1,1
50999,3,1,1,1,1,1,1,3,1,28,28052124,1,2,2,2,1,2,1,2,2,1
51000,2,1,1,1,1,1,2,1,1,28,28052125,1,2,2,2,1,1,1,2,1,1
51001,3,1,1,1,1,1,2,3,1,28,28052151,1,1,2,2,1,1,1,2,2,1
51002,3,1,1,1,1,2,1,5,1,28,28052152,1,2,2,2,1,2,1,2,2,1
51003,3,1,1,1,1,1,2,5,1,28,28052154,1,1,1,2,2,2,1,2,2,2
51004,3,1,1,1,1,2,1,1,1,28,28052232,1,2,2,2,1,2,1,2,2,2
51005,2,1,1,1,1,1,1,5,1,28,28052233,1,2,2,2,1,2,1,2,1,1
51006,2,1,1,1,1,1,2,2,1,28,28052234,1,1,2,2,1,2,1,2,2,2
51007,2,1,1,1,1,1,1,2,1,28,28052235,1,1,1,2,1,2,1,2,1,1
51008,3,1,1,1,1,1,1,3,1,28,28052331,1,1,2,2,1,2,1,2,1,1
51009,3,1,1,1,1,1,1,1,1,28,28052332,1,2,2,2,1,2,1,1,1,1
51010,3,1,1,1,1,1,1,4,1,28,28052333,1,2,2,2,1,2,1,2,2,1
51011,2,1,1,1,1,1,1,6,1,28,28052334,1,1,2,2,1,2,1,2,1,1
51012,3,1,1,1,1,1,1,4,1,28,28052335,1,1,2,2,1,2,1,2,1,1
51013,2,1,1,1,1,1,1,4,1,28,28052381,1,2,2,2,1,2,1,2,2,1
51014,2,1,1,1,1,1,2,4,1,28,28052382,1,1,2,2,1,2,1,2,2,1
51015,2,1,1,1,2,2,2,4,1,28,28052384,1,2,1,1,2,2,1,2,2,1
51016,2,1,1,1,1,1,2,3,1,28,28052385,1,2,1,2,2,2,1,2,1,1
51017,2,1,1,1,1,2,2,4,1,28,28052731,1,1,2,2,1,2,1,2,2,1
51018,2,1,1,1,1,1,2,1,1,28,28052732,1,1,2,2,1,2,1,2,2,1
51019,2,1,1,1,1,1,1,3,1,28,28052734,1,1,2,2,1,2,1,2,1,1
51020,2,1,1,1,1,2,2,2,1,28,28052735,1,1,2,2,2,1,1,2,1,1
51021,2,1,1,1,1,1,1,2,1,28,28052791,1,1,2,2,1,2,1,2,2,1
51022,2,1,1,1,1,1,1,2,1,28,28052793,1,2,2,2,1,2,1,2,2,1
51023,3,1,1,1,1,1,1,4,1,28,28052794,1,2,2,2,1,2,1,2,1,1
51024,2,1,1,1,1,1,1,2,1,28,28052795,1,2,2,2,1,2,1,2,2,1
51025,2,1,1,1,1,1,1,6,1,28,28053061,1,1,1,2,1,2,1,2,2,1
51026,3,1,1,1,1,2,2,2,1,28,28053063,1,2,2,2,1,2,1,2,2,1
51027,3,1,1,1,1,1,1,4,1,28,28053065,1,2,2,2,1,2,1,2,2,1
